cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8005/Catering-service/Migros-Catering-Services-B0AAYwo_g0FxVui74MJfpQ?dwhat=catering&dwhere=zurich	Migros Catering Services	Pfingstweidstrasse 101	 8005 Zürich	058 561 58 50		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8048/Mischa-Seeholzer-Catering-DJMkVAswvZWUyGU8UJQ9IA?dwhat=catering&dwhere=zurich	Mischa Seeholzer Catering	Albulastrasse 47	 8048 Zürich	043 818 56 56		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Orient-Catering-GmbH-9ei204kiah1ZL--aIeMFbA?dwhat=catering&dwhere=zurich	Orient Catering GmbH	Weinbergfussweg 4	 8001 Zürich	044 201 46 47		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8055/Catering-service/Palu-Goldbrunnen-GmbH-8ZO6H9Sl_DZIEdFUG6xmVg?dwhat=catering&dwhere=zurich	Palu Goldbrunnen GmbH	Goldbrunnenstrasse 57	 8055 Zürich	044 461 39 80		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8003/Takeout/Pizzacasa-GmbH-7yNKrJc5xaO9kde30JWUFg?dwhat=catering&dwhere=zurich	Pizzacasa GmbH	Badenerstrasse 281	 8003 Zürich	0 433 110 433		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8055/Schopfer-Catering-AG-fgnR8bn6o5hOdq5W3d9cng?dwhat=catering&dwhere=zurich	Schöpfer Catering AG	Friesenbergstrasse 75	 8055 Zürich	043 333 10 77		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant-equipment-rental/tempSTAFF-AG-xlgTTL-3HcO3AOj8TQKt1A?dwhat=catering&dwhere=zurich	tempSTAFF AG	Untere Zäune 11	 8001 Zürich	044 251 09 17		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8032/Caterer/Vier-Linden-UB8dUiEKXIkkV-1kYI1XOw?dwhat=catering&dwhere=zurich	Vier Linden	Gemeindestrasse 51	 8032 Zürich	044 268 88 14		
zurich	catering	N/A	http://yellow.local.ch/en/d/Herrliberg/8704/Catering/Baldellis-Catering-und-Events-NV8vbCPPkomroCepB-KB8Q?dwhat=catering&dwhere=zurich	Baldelli's Catering und Events	Aryanastrasse 21	 8704 Herrliberg	076 386 04 94	www.baldellis-catering.ch	
zurich	catering	N/A	http://yellow.local.ch/en/d/Hochfelden/8182/Catering-service/Partyservice-Muller-AG-ZQ2ajJdsiTjUGHbLpBcTuQ?dwhat=catering&dwhere=zurich	Partyservice Müller AG	Dorfstrasse 6	 8182 Hochfelden	044 860 56 64	www.partyservice-mueller.ch	
zurich	catering	N/A	http://yellow.local.ch/en/d/Zollikon/8702/Catering/Tietzes-MWsEf4C8hPDt41PcUQnz0Q?dwhat=catering&dwhere=zurich	Tietze's	Seestrasse 11	 8702 Zollikon	043 499 75 20	www.tietzes.ch	
zurich	catering	N/A	http://yellow.local.ch/en/d/Meilen/8706/Catering/Fink-Traiteur-Catering-RC68hKL1lB2IvsbC0Jd5-Q?dwhat=catering&dwhere=zurich	Fink Traiteur Catering	Seestrasse 842-844	 8706 Meilen	044 923 63 93		
